X_name,FGL,GLON,GLAT,ra,dec,Class,CT,Class_prob,Class_prob_e,r0,significance,Fb,HR_hms,HR_ms,HR_hm,Fs,e_Fs,Fm,e_Fm,Fh,e_Fh,P_intra,P_inter,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag,ebv,nH_from_AV,nH
2CXO J085917.7-472851,J0859.2-4729,267.9405749094761,-1.012030094643353,134.82387864311838,-47.48094443243077,YSO,1.4330284034692016,0.4953920619554695,0.1265955005159341,0.4920590069128905,6.925537215036022,1.0477140411381026e-14,0.7831085457082887,0.38121191465557436,0.8450132836731042,3.515338548110086e-16,1.4715253729554532e-16,7.84667255510436e-16,2.2998867833927006e-16,9.34093930105958e-15,1.6606114312992994e-15,1.0,,0.9989273,1.0,20.966742,22.275032,19.500444,0.02689,0.686075,0.111064,,0.0,0.009069,22.55,,,15.555,14.257,13.462,,0.06,0.069,,,,,,,3.0968906283317392,2.1216797694700746,21.86678716299194
2CXO J085917.9-472442,J0859.2-4729,267.88870980489776,-0.9661172786937319,134.82487863705236,-47.41168609922717,NS,0.3044276090517533,0.4293610842207164,0.2211601245554835,1.196880138645512,3.937499999999572,6.234479038731438e-15,0.9948808260908664,0.0,0.997437133105098,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,6.218521347515381e-15,1.6047797025846496e-15,0.52276526901807,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.922621531912488,2.0022880115132455,21.86504015525708
2CXO J085918.0-473117,J0859.2-4729,267.9719330994913,-1.0379052714579715,134.82537864403375,-47.52158332126792,NS,0.3415811600596548,0.4503194578896418,0.2163626248793147,0.5814826448692171,3.055555555555548,3.4551046223314666e-15,0.9907628318326932,0.0,0.9953707255697454,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,3.4391469311154087e-15,1.1756586742640398e-15,0.0035015462431999,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.1966359353410314,2.190015279302141,21.868310675268468
2CXO J085918.5-472556,J0859.2-4729,267.90546419442927,-0.9783458266187234,134.82746196853873,-47.43235276574331,YSO,0.4508720922238283,0.448702807357212,0.1529181956977142,0.835836147988408,4.3783783783779695,2.3546311191883303e-15,-0.8088004912126806,-0.4986390244976889,-0.4067934752377156,1.595697603504977e-15,4.233697221122631e-16,5.33831359001281e-16,1.9795252495748474e-16,2.2510215668207234e-16,1.7006707440687356e-16,0.43835862687432,,0.9982205,1.0,18.907658,20.521505,17.695742,0.003605,0.085425,0.013609,12.032,0.014972,0.000468,1.01,0.981,555.655151,15.929,15.25,15.164,0.09,0.095,0.198,,,,,,,2.971415706808231,2.0357169007343194,21.865467577972442
2CXO J085918.9-473225,J0859.2-4729,267.9876488285161,-1.0483050431353147,134.82900364072395,-47.54026665450683,YSO,3.7474443968277584,0.7399031945788964,0.1153121409238243,0.5205017447464514,5.477989255150637,6.072442394427951e-15,0.6821617898829456,0.8437360951944723,0.7033112261712883,7.539945229167991e-17,5.696508843865684e-17,8.896276585502697e-16,2.566673013103214e-16,5.107415283586001e-15,1.2768538208965001e-15,0.85243179584345,,0.99948716,1.0,,,,,,,,,,,,,16.509,14.747,13.688,0.137,0.062,0.056,,,,,,,3.238903195183214,2.21897257902002,21.869179359152028
2CXO J085919.3-472928,J0859.2-4729,267.9512168604755,-1.0154132808656917,134.83042030218925,-47.49119720999367,YSO,2.678329705340309,0.6692933204259438,0.145435673078477,0.7398797647483678,3.69696969697012,3.554372842822382e-15,0.8370650974369046,0.9448909473257744,0.8411982137223091,7.978845608028655e-18,6.028102749890869e-18,2.8158685080106003e-16,1.5643713933392003e-16,3.2648071464132936e-15,9.814589161329965e-16,0.9999219596092418,,0.99751663,1.0,,,,,,,,,,,,,16.514,15.445,14.547,,0.141,0.135,,,,,,,3.1141083201799282,2.1334756101552688,21.867325411685403
2CXO J085919.9-472935,J0859.2-4729,267.9539117239962,-1.0152546297896237,134.83321196544438,-47.49312776545999,HM-STAR,2.1427427795933456,0.608083252662149,0.1261804910360238,0.5590367307110509,3.314285714285554,6.87309764462951e-16,-0.9767823883187136,-0.7400285658263164,-0.8342611876832713,5.91027602228302e-16,2.0072635547376494e-16,8.830331662662024e-17,6.671409523776087e-17,7.978845608028655e-18,6.028102749890869e-18,0.81336357918366,,0.9989588,1.0,14.04336,14.407676,13.425074,0.002845,0.008268,0.016513,42.4522,0.012425,0.000524,149.0,3.649,496.225739,,,,,,,,,,,,,3.1153533026893787,2.1343285476724936,21.86747243505419
2CXO J085920.2-472829,J0859.2-4729,267.9404923574652,-1.0026722288492544,134.83425362951758,-47.4747472098864,YSO,1.0604309981170188,0.416515004840271,0.1410400666636312,0.4949970366417359,7.929101483642281,1.5207711815865985e-14,0.8775965046414506,0.4169041795202265,0.9117075646606443,2.713548767055766e-16,2.1639822818632728e-16,6.59383664628178e-16,2.2108969850738799e-16,1.427697327453223e-14,1.9642638965087826e-15,0.80547987121599,,0.99867505,1.0,,,,,,,,,,,,,17.074,15.48,14.367,0.219,0.104,0.083,,,,,,,3.0681352053735425,2.101979429201414,21.866885971298274
2CXO J085920.6-472617,J0859.2-4729,267.91369387501555,-0.9776519620155434,134.83621195783667,-47.43811109878408,YSO,5.60151182390959,0.8417231364956438,0.0794221671617218,0.6249976530228734,7.419064487427135,7.012406737498849e-15,0.1862540530898471,0.604415667275177,0.29007445499286494,5.64332456143848e-16,1.8811081871461504e-16,2.28882632421872e-15,4.517420376747502e-16,4.159247957136281e-15,1.0398119892840502e-15,0.20497864459614,,0.9988042,1.0,19.390646,21.281883,17.975561,0.004085,0.119926,0.016182,3.2408,0.00666,0.000622,0.8458,1.029,1847.00232,14.747,13.45,12.822,0.037,0.046,0.042,,,,,,,2.974486949866163,2.037821009353308,21.865875127104633
2CXO J085920.8-472446,J0859.2-4729,267.8948746038425,-0.9606026848093409,134.83700362174977,-47.412724987728936,NS,0.5390752642246972,0.474433688286544,0.2081784549288368,0.8031326579613732,7.492156464736981,1.564573553601047e-14,0.9483556371312034,0.6721382032545654,0.9566381910794697,6.622923401378554e-17,5.003689096075974e-17,3.37777787671688e-16,1.64324329137575e-16,1.5241728514325e-14,2.285923593314e-15,0.932622185301975,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.910567094478088,1.994029516426938,21.865284730829675
2CXO J085920.9-472914,J0859.2-4729,267.9512490681143,-1.0093260410950493,134.837253626571,-47.4872305431135,YSO,3.0282364811249383,0.7102904162633108,0.1176996607909771,0.4981185263409705,5.812428304582105,4.502283878358422e-15,0.3487006655962435,0.8156110924048513,0.39044616025092205,1.3517248847948124e-16,1.0298856265103552e-16,1.3309947581563205e-15,3.1220864697495e-16,3.03611663172262e-15,8.461308645784499e-16,0.9999989532317276,,0.99920654,1.0,20.364801,21.528862,18.89893,0.007015,0.217129,0.03671,1.189,0.0063659999999999,0.002422,2.928,1.101,2569.29224,15.46,14.162,13.562,0.06,0.032,0.035,,,,,,,3.0954375292685277,2.1206842513018684,21.867383611939918
2CXO J085921.2-472555,J0859.2-4729,267.9102530273863,-0.9724246964593305,134.83871195425007,-47.4320860987222,YSO,0.6541450952204428,0.4602129719264278,0.137510933836511,0.5756926838896774,9.619682909497945,1.701397214848955e-14,0.6688530746376659,0.6709268287571487,0.7155907279307284,4.63509809459658e-16,1.7751439511220503e-16,2.3535524731266925e-15,4.516868008624672e-16,1.4196909865903202e-14,2.0527432830515006e-15,0.99999999993774,,0.9988565,1.0,21.092226,21.222477,19.535683,0.02169,0.266136,0.103178,,0.0,0.007071,3.882,,,15.561,14.035,13.247,0.072,0.057,0.051,,,,,,,2.956333187160621,2.0253838665237414,21.865793154983777
2CXO J085921.5-472929,J0859.2-4729,267.9555231141662,-1.0106877817586144,134.83987862352205,-47.49134998747283,YSO,4.012343661169488,0.7467473378509196,0.1209557828714992,0.4743649083607472,15.743979400116457,4.7489158695693026e-14,0.772250211876754,0.8286482317040139,0.78971122922662,4.633200096053219e-16,2.376000049258049e-16,4.9445029059423204e-15,6.176211152799499e-16,4.2081335780145376e-14,3.122229303362764e-15,0.86553975735545,,0.9991007,1.0,20.381756,21.904602,18.695791,0.00683,0.16819,0.036443,-0.6849,0.006211,0.003322,4.841,1.141,3641.54834,14.283,12.41,11.505,0.033,0.031,0.032,,,,,,,3.1023598812758912,2.125426754662113,21.867598618463944
2CXO J085921.7-473234,J0859.2-4729,267.9946484182121,-1.0441005310856564,134.84050362628122,-47.54279443192509,YSO,0.96258815931358,0.4584704743465634,0.1269880028113333,0.6382962214239561,3.8787878787882897,3.0043776822725384e-15,0.8440601095705593,0.9318778571177223,0.848970494238365,7.978845608028655e-18,6.028102749890869e-18,2.262723176830895e-16,1.486824893761593e-16,2.77012651898142e-15,8.562209240488503e-16,0.52862495291914,,0.9983477,1.0,,,,,,,,,,,,,17.686,16.491,15.023,,,0.146,,,,,,,3.230507283669842,2.213220540042209,21.869602377468834
2CXO J085921.9-473038,J0859.2-4729,267.9707246498241,-1.0225824165430062,134.84133695633344,-47.51062498742467,YSO,1.5858985005487567,0.71621490803485,0.2047661274431826,0.504898075143984,5.272727272727506,4.437971149894492e-15,0.5048968618192181,0.4187495062120864,0.621559534232832,3.1928866224832004e-16,3.1928866224832004e-16,7.79338059485948e-16,2.40886309295655e-16,3.339344428160224e-15,8.859932605538565e-16,0.56882059916042,,0.9996884,1.0,16.840057,18.50461,15.582142,0.002841,0.014964,0.004713,9.0128,0.006423,7.000000000000001e-05,0.2007,1.043,2065.75317,13.209,12.381,11.897,0.026,0.03,0.032,,,,,,,3.148705747466258,2.1571783075891333,21.868334673337152
2CXO J085922.2-472550,J0859.2-4729,267.91086916810315,-0.969525164785502,134.8425452826221,-47.43064998749487,HM-STAR,1.9548051210864552,0.7753630203291385,0.1549189862907365,0.9030072349013047,3.636363636363632,1.3599543619596233e-15,-0.1233703598312254,0.616364279317182,-0.01751634312778553,1.4652318208028318e-16,1.02566227456198e-16,6.173430283940301e-16,2.0578100946468003e-16,5.960881514853099e-16,4.19469439934105e-16,0.86207550685616,,0.9979893,1.0,14.747525,15.763143,13.736536,0.002773,0.003329,0.003875,30.6278,0.007143,5.4e-05,0.963,1.073,1737.25781,12.146,11.66,11.386,0.029,0.035,0.029,,,,,,,2.947854592690288,2.0195751814521166,21.865868289587983
2CXO J085922.8-472633,J0859.2-4729,267.9211192012803,-0.9759999882597946,134.84525361334374,-47.442633320710506,YSO,2.9330828009286,0.69,0.1118718466707301,0.5700193560609149,5.565955530460352,6.635847069002521e-15,0.6142218736267522,0.6742805975143227,0.6665754329637259,2.084575389787764e-16,1.58824791602876e-16,1.0715247856108241e-15,2.986216615636849e-16,5.3558647444129204e-15,1.33896618610325e-15,0.9999534697947248,,0.9990312,1.0,,,,,,,,,,,,,16.311,14.772,13.853,0.115,0.075,0.071,,,,,,,2.9741144808420623,2.037565830824897,21.866255484544713
2CXO J085923.5-472650,J0859.2-4729,267.92589975330355,-0.9774270438344332,134.84829527646346,-47.44717776504884,YSO,4.420990376222103,0.7936882865440464,0.1020376109990744,0.6801632644329596,3.818181818181913,1.9094491064362677e-15,0.269491178667875,0.3389769504724906,0.44378619146280507,2.3051020878679103e-16,1.2595840675424883e-16,4.669244992814275e-16,1.9545521392713068e-16,1.2120143983680489e-15,5.737036509912616e-16,0.4979911800915599,,0.99907005,1.0,20.511648,21.220886,18.803293,0.014611,0.167809,0.060991,1.4451,0.009052,0.0045839999999999,8.739,1.391,2523.08569,15.784,14.594,14.026,0.084,0.056,0.064,,,,,,,2.981498319844174,2.042624498925244,21.86646468252088
2CXO J085923.6-472523,J0859.2-4729,267.9077942958867,-0.9616275645125216,134.84837860804137,-47.423149987335634,YSO,2.165050449128277,0.6055469506292352,0.1279932924784397,0.989657550006112,3.6363636363632494,1.815185115484282e-15,0.1629896192969451,0.2208526851573785,0.3895379357262392,2.959452357128708e-16,1.5108567506184886e-16,4.63719156566138e-16,1.8145532213457502e-16,1.0555207232052733e-15,7.179723804731449e-16,0.69092447261071,,0.996794,1.0,,,,,,,,,,,,,16.806,16.004,15.09,0.169,0.187,0.176,,,,,,,2.92178084733324,2.001712058508003,21.86585379593293
2CXO J085924.3-473044,J0859.2-4729,267.9764910743831,-1.0184945313917604,134.8515036101995,-47.51229720932872,YSO,1.7944456568357536,0.6461955469506292,0.145341580088534,0.5386298044892244,3.588235294117228,3.463110854988008e-15,0.951645692249933,0.8094107114202829,0.9561525763914831,7.978845608028655e-18,6.028102749890869e-18,7.574931841931508e-17,5.722941602057785e-17,3.379382690960664e-15,9.991221247886129e-16,0.921266324515512,,0.9992534,1.0,,,,,,,,,,,,,17.582,15.48,13.78,,0.134,0.071,,,,,,,3.1398405978037065,2.1511047935553194,21.868673297618237
2CXO J085924.3-473111,J0859.2-4729,267.98223916242483,-1.0234124126957396,134.8515869439473,-47.51986109821871,AGN,0.2237898056537177,0.4437366892545982,0.2562705396938894,0.5700193560609149,3.2777777777778017,2.4097634670287768e-15,0.7132224591293875,0.9538171744355963,0.7189138676643938,7.978845608028655e-18,6.028102749890869e-18,3.375541749691482e-16,1.7232783042549052e-16,2.0642304464516002e-15,8.077423486115e-16,0.73447504328862,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.158690164676265,2.1640186318197094,21.8689649026794
2CXO J085925.0-472726,J0859.2-4729,267.9362862789999,-0.9809622082276083,134.85442026938813,-47.457336098169606,YSO,1.4666614482091167,0.4836398838334947,0.1401048681047635,0.9030072349013047,3.117647058823545,2.349790839973529e-15,0.6388776060575597,0.9623888662002152,0.6444614665129043,7.978845608028655e-18,6.028102749890869e-18,4.1630220108960055e-16,2.1277392794856183e-16,1.9255097932759004e-15,8.508066528428e-16,0.9582812949466,,0.9986454,1.0,20.804977,21.412447,19.406651,0.012613,0.275882,0.07344,0.4981,0.00915,0.0048,3.754,1.244,2221.76294,16.434,15.066,14.62,0.139,0.075,0.086,,,,,,,2.998888377954939,2.054538427736929,21.86692138958867
2CXO J085926.2-472754,J0859.2-4729,267.9443888601948,-0.9835600709375365,134.85937859696412,-47.4651555424462,YSO,4.024063237008341,0.8402323330106486,0.1125994144727668,0.6382962214239561,4.421052631578822,3.5333470213765803e-15,0.5204744418395978,0.8477211764595678,0.5487474411745347,6.450265248523748e-17,5.643982092458269e-17,7.826624488147623e-16,2.51042672261335e-16,2.68618192007658e-15,8.634156171674499e-16,0.1570183688107199,,0.99908227,1.0,,,18.495838,,,0.032393,1.4769,0.009676,0.00439,14.65,1.444,3216.08276,14.746,13.259,12.628,0.035,0.028,0.029,11.625,11.213,,0.042,0.052,,3.0119798233059667,2.0635073769469177,21.867287261372184
2CXO J085926.5-473008,J0859.2-4729,267.97286704521645,-1.0072186191437436,134.86058693129857,-47.50216665348898,YSO,2.091505762880053,0.6359438528557598,0.1336557562753236,0.5485636392289412,4.888888888888828,3.526780271191212e-15,0.4844186735357673,0.8342442721763655,0.5168258698500405,7.535015249779394e-17,5.692784191983788e-17,8.338208726865319e-16,2.4868341816967995e-16,2.617609246006886e-15,7.686462471069665e-16,0.965476807541086,,0.99926794,1.0,20.874605,21.367041,19.33662,0.018317,0.259827,0.062793,0.1816,0.004623,0.001039,0.1253,1.094,2860.92676,16.181,14.809,14.196,0.099,0.069,0.08,,,,,,,3.102806572023083,2.125732782493014,21.86854110525766
2CXO J085927.8-472803,J0859.2-4729,267.9490922385098,-0.9816758656056305,134.86604525532675,-47.46746943112491,YSO,4.969876060273884,0.8735430784123911,0.1109011376776118,0.5700193560609149,3.757575757575807,2.505758640193101e-15,0.6106252870765666,0.1127195019435883,0.7628879411181251,2.1642524861868283e-16,1.246084764774245e-16,2.7141427697161793e-16,1.3872105807132578e-16,2.0179191146028007e-15,7.122067463304e-16,0.5496920847311599,,0.9991094,1.0,19.500359,21.224316,18.169268,0.011936,0.148149,0.034881,2.8205,0.00633,0.000445,0.3885,0.977,2164.29272,15.099,13.688,12.815,0.051,0.036,0.039,,,,,,,3.009171426274738,2.061583344140823,21.867535265527987
2CXO J085928.1-472926,J0859.2-4729,267.967113248489,-0.9961031492281138,134.8674202551569,-47.49053331994766,YSO,1.9912006892875007,0.6649854791868344,0.1224476821604274,0.4949970366417359,6.127525233983525,6.205537847625868e-15,0.485634807213163,0.6727564483704598,0.5508976231519588,2.6113320976516624e-16,1.334663583668875e-16,1.3348231259048802e-15,3.2857184637654995e-16,4.609581511955821e-15,1.11747430592865e-15,0.0340081099474,,0.99939567,1.0,19.640587,21.245384,17.969294,0.006802,0.132956,0.02246,0.8203,0.009563,0.00249,8.711,1.27,3200.61035,15.03,13.588,12.937,0.057,0.042,0.04,12.879,12.752,,0.173,0.288,,3.064935950677869,2.099787619809408,21.86831288655401
2CXO J085928.3-472620,J0859.2-4729,267.9283391705936,-0.9618886814531029,134.86800358422,-47.438827764457216,CV,0.8015870248209919,0.530377541142304,0.246666835766797,0.5644661781578237,8.976779325902498,1.6722042323680442e-14,0.8219712037664749,0.7403224874790605,0.8432748878268969,1.932653175396308e-16,1.2240136777509952e-16,1.2952372151858125e-15,3.23809303796455e-16,1.5233539790955e-14,2.15341306306e-15,0.9997675532367128,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.935437544527149,2.01106826175555,21.866783838541625
2CXO J085928.6-472938,J0859.2-4729,267.97042553892294,-0.9973400998181111,134.8692535863882,-47.49384443100052,YSO,5.467058310941321,0.8935043562439496,0.0928078066918011,0.5814826448692171,3.028571428571467,1.0360954542331334e-15,-0.0560809036953615,0.7589234077247012,0.00808264576097604,6.594653940202541e-17,6.206733120190551e-17,4.811537724085663e-16,1.886105950718472e-16,4.889951424225415e-16,3.3815997921671926e-16,0.29450429643275,,0.9993279,1.0,19.967844,21.374878,18.550367,0.005116,0.167447,0.03281,2.9703,0.006839,0.001758,3.025,1.078,2039.98474,15.196,13.701,12.841,0.053,0.031,0.032,11.98,11.407,,0.085,0.079,,3.070850561020536,2.1038397193551694,21.868473510556104
2CXO J085928.9-473140,J0859.2-4729,267.99667964972434,-1.0190350792230214,134.8705035871266,-47.527888875415485,YSO,0.2888677527016443,0.3839303000968054,0.1284087276580779,0.4867464085990775,9.271521534318966,1.6501004557484523e-14,0.7159286767499674,0.7021161642609489,0.753013795521163,3.4907980497462316e-16,1.7821188389132078e-16,1.9946512948251e-15,3.989302589650001e-16,1.4157273457684796e-14,1.9103317785815e-15,1.0,,0.9995554,1.0,21.010553,21.873598,19.621328,0.019627,0.537826,0.163361,,0.0,0.005605,2.061,,,16.01,14.571,13.849,0.091,0.067,0.063,,,,,,,3.154505158149953,2.1611514838485326,21.869768653263595
2CXO J085929.9-472634,J0859.2-4729,267.93437128656353,-0.9609326446330065,134.87492024237864,-47.44275276423404,YSO,1.8103910652069903,0.6232139399806389,0.1522032304893038,1.00728450116345,4.666666666666908,3.1237661578910882e-15,0.4696269795283635,0.7239931054056268,0.5254534702190411,1.143193848504076e-16,9.62689556635015e-17,7.140612613534801e-16,2.2549302990109995e-16,2.2953855116872004e-15,7.512170765522001e-16,0.45578979804535,,0.9983011,1.0,20.716537,21.837343,19.368736,0.009808,0.258426,0.068018,-0.0163,0.005036,0.001464,0.5561,1.055,2735.96167,17.077,15.115,14.698,0.232,0.086,0.12,,,,,,,2.9362823831092535,2.0116470606681496,21.867069269167114
2CXO J085929.9-473150,J0859.2-4729,268.0005876222077,-1.018591790935242,134.87479524852066,-47.530547208619225,YSO,2.488935441275065,0.7267666989351403,0.1384794249627955,0.5248066942066384,6.319230270156991,9.03592598181763e-15,0.8072012715664401,0.9816800947651457,0.8087984652264061,7.978845608028655e-18,6.028102749890869e-18,8.630786741490739e-16,2.6785200232212004e-16,8.164868462060528e-15,1.526544862265717e-15,0.67431766075013,,0.9992652,1.0,,,,,,,,,,,,,15.763,14.151,13.127,,0.046,0.044,,,,,,,3.155653617376949,2.161938293264948,21.86998146949629
2CXO J085934.4-472715,J0859.2-4729,267.9513678316102,-0.9589432692589154,134.89362855275343,-47.454272208080894,YSO,2.742450511269894,0.6677444336882865,0.1329927015049291,0.7870337135625768,4.611111111111138,3.769756822012781e-15,0.4875804071518296,0.4815419378122313,0.5934099428673956,2.50376004003259e-16,1.354513656789521e-16,7.154726239329419e-16,2.3538703918218593e-16,2.80390819407658e-15,1.3640634457669502e-15,0.33473385058064,,0.9984346,1.0,,,,,,,,,,,,,16.517,15.097,14.556,0.141,0.081,0.088,,,,,,,2.9408062805362554,2.0147463827953884,21.867855959463572
